geo,time,name,aged_15plus_unemployment_rate_percent
srb,2001,Serbia,12.8
srb,2002,Serbia,13.8
srb,2003,Serbia,15.2
srb,2004,Serbia,18.5
srb,2005,Serbia,20.85
srb,2006,Serbia,20.85
srb,2007,Serbia,18.06
srb,2008,Serbia,13.67
srb,2009,Serbia,16.116
srb,2010,Serbia,19.204
srb,2011,Serbia,22.959
srb,2012,Serbia,24
srb,2013,Serbia,22.154
srb,2014,Serbia,19.223
srb,2015,Serbia,17.66
srb,2016,Serbia,15.257
srb,2017,Serbia,13.477
srb,2018,Serbia,12.733
srb,2019,Serbia,10.395
srb,2020,Serbia,9.011
srb,2021,Serbia,9.843
srb,2022,Serbia,8.439
srb,2023,Serbia,8.268
srb,2024,Serbia,7.24
ssd,2008,South Sudan,12.298
stp,1979,Sao Tome and Principe,0.61
stp,1980,Sao Tome and Principe,0.57
stp,1981,Sao Tome and Principe,0.7
stp,1982,Sao Tome and Principe,0.56
stp,1983,Sao Tome and Principe,0.48
stp,1984,Sao Tome and Principe,0.34
stp,2000,Sao Tome and Principe,14.4
stp,2001,Sao Tome and Principe,15.73
stp,2002,Sao Tome and Principe,17.63
stp,2003,Sao Tome and Principe,16.36
stp,2004,Sao Tome and Principe,16.12
stp,2005,Sao Tome and Principe,16.47
stp,2006,Sao Tome and Principe,16.65
stp,2012,Sao Tome and Principe,13.59
stp,2017,Sao Tome and Principe,8.808
sur,1986,Suriname,16.37
sur,1987,Suriname,19.53
sur,1989,Suriname,15.51
sur,1990,Suriname,15.65
sur,1992,Suriname,17.28
sur,1993,Suriname,15.64
sur,1994,Suriname,12.7
sur,1995,Suriname,8.39
sur,1996,Suriname,10.88
sur,1997,Suriname,10.56
sur,1998,Suriname,10.63
sur,1999,Suriname,13.6
sur,2004,Suriname,9.49
sur,2009,Suriname,8.72
sur,2010,Suriname,7.15
sur,2011,Suriname,7.54
sur,2012,Suriname,8.1
sur,2013,Suriname,6.6
sur,2014,Suriname,6.94
sur,2015,Suriname,7.22
sur,2016,Suriname,7.917
svk,1993,Slovak Republic,12.2
svk,1994,Slovak Republic,13.654
svk,1995,Slovak Republic,13.109
svk,1996,Slovak Republic,11.341
svk,1997,Slovak Republic,11.894
svk,1998,Slovak Republic,12.421
svk,1999,Slovak Republic,16.099
svk,2000,Slovak Republic,18.546
svk,2001,Slovak Republic,19.148
svk,2002,Slovak Republic,18.541
svk,2003,Slovak Republic,17.549
svk,2004,Slovak Republic,18.206
svk,2005,Slovak Republic,16.276
svk,2006,Slovak Republic,13.395
svk,2007,Slovak Republic,11.16
svk,2008,Slovak Republic,9.514
svk,2009,Slovak Republic,12.023
svk,2010,Slovak Republic,14.387
svk,2011,Slovak Republic,13.634
svk,2012,Slovak Republic,13.966
svk,2013,Slovak Republic,14.226
svk,2014,Slovak Republic,11.536
svk,2015,Slovak Republic,11.492
svk,2016,Slovak Republic,9.679
svk,2017,Slovak Republic,8.142
svk,2018,Slovak Republic,6.544
svk,2019,Slovak Republic,5.761
svk,2020,Slovak Republic,6.719
svk,2021,Slovak Republic,6.894
svk,2022,Slovak Republic,6.143
svk,2023,Slovak Republic,5.843
svk,2024,Slovak Republic,5.3
svn,1991,Slovenia,7.08
svn,1993,Slovenia,8.51
svn,1994,Slovenia,8.24
svn,1995,Slovenia,7.15
svn,1996,Slovenia,6.879
svn,1997,Slovenia,6.648
svn,1998,Slovenia,7.39
svn,1999,Slovenia,7.324
svn,2000,Slovenia,6.918
svn,2001,Slovenia,5.682
svn,2002,Slovenia,5.922
svn,2003,Slovenia,6.479
svn,2004,Slovenia,6.012
svn,2005,Slovenia,6.506
svn,2006,Slovenia,5.95
svn,2007,Slovenia,4.818
svn,2008,Slovenia,4.371
svn,2009,Slovenia,5.858
svn,2010,Slovenia,7.236
svn,2011,Slovenia,8.166
svn,2012,Slovenia,8.841
svn,2013,Slovenia,10.103
svn,2014,Slovenia,9.668
svn,2015,Slovenia,8.962
svn,2016,Slovenia,8
svn,2017,Slovenia,6.564
svn,2018,Slovenia,5.108
svn,2019,Slovenia,4.446
svn,2020,Slovenia,4.971
svn,2021,Slovenia,4.744
svn,2022,Slovenia,4.011
svn,2023,Slovenia,3.652
svn,2024,Slovenia,3.7
swe,1969,Sweden,1.89
swe,1970,Sweden,1.51
swe,1971,Sweden,2.55
swe,1972,Sweden,2.7
swe,1973,Sweden,2.46
swe,1974,Sweden,1.98
swe,1975,Sweden,1.62
swe,1976,Sweden,1.61
swe,1982,Sweden,3.14
swe,1983,Sweden,3.48
swe,1984,Sweden,3.07
swe,1985,Sweden,2.83
swe,1986,Sweden,2.23
swe,1987,Sweden,2.15
swe,1989,Sweden,1.46
swe,1990,Sweden,1.832
swe,1991,Sweden,3.243
swe,1992,Sweden,5.722
swe,1993,Sweden,9.33
swe,1994,Sweden,9.58
swe,1995,Sweden,8.897
swe,1996,Sweden,9.547
swe,1997,Sweden,10.359
swe,1998,Sweden,8.941
swe,1999,Sweden,7.607
swe,2000,Sweden,5.466
swe,2001,Sweden,4.73
swe,2002,Sweden,4.965
swe,2003,Sweden,5.555
swe,2004,Sweden,6.693
swe,2005,Sweden,7.81
swe,2006,Sweden,7.066
swe,2007,Sweden,6.161
swe,2008,Sweden,6.235
swe,2009,Sweden,8.351
swe,2010,Sweden,8.61
swe,2011,Sweden,7.804
swe,2012,Sweden,7.976
swe,2013,Sweden,8.052
swe,2014,Sweden,7.954
swe,2015,Sweden,7.432
swe,2016,Sweden,6.99
swe,2017,Sweden,6.718
swe,2018,Sweden,6.365
swe,2019,Sweden,6.833
swe,2020,Sweden,8.291
swe,2021,Sweden,8.803
swe,2022,Sweden,7.417
swe,2023,Sweden,7.611
swe,2024,Sweden,8.4
swz,1995,Eswatini,21.65
swz,1997,Eswatini,22.5
swz,2007,Eswatini,28.24
swz,2016,Eswatini,22.718
swz,2021,Eswatini,34.153
swz,2023,Eswatini,34.61
syc,1994,Seychelles,10.35
syc,2002,Seychelles,9.81
syc,2005,Seychelles,5.5
syc,2011,Seychelles,4.11
syc,2014,Seychelles,3.841
syc,2015,Seychelles,4.151
syc,2016,Seychelles,3.965
syc,2017,Seychelles,3.715
syc,2018,Seychelles,3.528
syc,2019,Seychelles,2.966
syc,2020,Seychelles,4.311
syc,2023,Seychelles,2.934
syr,1969,Syria,4.3
syr,1970,Syria,6.4
syr,1971,Syria,7.5
syr,1972,Syria,4.7
syr,1973,Syria,4.5
syr,1974,Syria,5.1
syr,1975,Syria,4.81
syr,1976,Syria,6.2
syr,1977,Syria,5
syr,1978,Syria,4.5
syr,1979,Syria,3.8
syr,1983,Syria,4.24
syr,1984,Syria,4.7
syr,1989,Syria,5.78
syr,1991,Syria,6.75
syr,1993,Syria,7.4
syr,1994,Syria,7.5
syr,1995,Syria,7.2
syr,1999,Syria,7.6
syr,2001,Syria,11.63
syr,2002,Syria,11.68
syr,2003,Syria,10.28
syr,2006,Syria,8.17
syr,2007,Syria,8.42
syr,2008,Syria,10.94
syr,2009,Syria,8.14
syr,2010,Syria,8.61
tcd,1993,Chad,0.7
tcd,2018,Chad,1.135
tgo,2006,Togo,4.229
tgo,2010,Togo,10.624
tgo,2011,Togo,1.982
tgo,2015,Togo,2.204
tgo,2017,Togo,3.744
tgo,2019,Togo,2.036
tgo,2022,Togo,1.965
tha,1971,Thailand,0.19
tha,1972,Thailand,0.51
tha,1973,Thailand,0.43
tha,1974,Thailand,0.47
tha,1975,Thailand,0.45
tha,1976,Thailand,0.6
tha,1977,Thailand,0.9
tha,1978,Thailand,0.75
tha,1979,Thailand,0.92
tha,1980,Thailand,0.93
tha,1981,Thailand,1.26
tha,1982,Thailand,2.66
tha,1983,Thailand,2.9
tha,1984,Thailand,2.9
tha,1985,Thailand,4.93
tha,1986,Thailand,3.5
tha,1987,Thailand,5.77
tha,1988,Thailand,3.04
tha,1989,Thailand,1.39
tha,1990,Thailand,2.21
tha,1991,Thailand,2.63
tha,1992,Thailand,1.35
tha,1993,Thailand,1.49
tha,1994,Thailand,1.347
tha,1995,Thailand,1.1
tha,1996,Thailand,1.071
tha,1997,Thailand,0.873
tha,1998,Thailand,3.404
tha,1999,Thailand,2.968
tha,2000,Thailand,2.389
tha,2001,Thailand,2.6
tha,2003,Thailand,1.54
tha,2004,Thailand,1.51
tha,2005,Thailand,1.35
tha,2006,Thailand,1.22
tha,2007,Thailand,1.18
tha,2008,Thailand,1.18
tha,2009,Thailand,1.49
tha,2010,Thailand,0.622
tha,2011,Thailand,0.66
tha,2012,Thailand,0.58
tha,2013,Thailand,0.249
tha,2014,Thailand,0.576
tha,2015,Thailand,0.597
tha,2016,Thailand,0.688
tha,2017,Thailand,0.83
tha,2018,Thailand,0.765
tha,2019,Thailand,0.716
tha,2020,Thailand,1.099
tha,2021,Thailand,1.215
tha,2022,Thailand,0.94
tha,2023,Thailand,0.733
tha,2024,Thailand,0.781
tjk,1992,Tajikistan,0.4
tjk,1993,Tajikistan,1.2
tjk,1994,Tajikistan,1.7
tjk,1995,Tajikistan,2
tjk,1996,Tajikistan,2.6
tjk,1997,Tajikistan,2.7
tjk,1998,Tajikistan,3.2
tjk,1999,Tajikistan,3
tjk,2000,Tajikistan,2.7
tjk,2001,Tajikistan,2.3
tjk,2002,Tajikistan,2.5
tjk,2003,Tajikistan,3.85
tjk,2004,Tajikistan,2
tjk,2005,Tajikistan,2
tjk,2006,Tajikistan,2.2
tjk,2007,Tajikistan,2.874
tjk,2009,Tajikistan,11.5
tjk,2016,Tajikistan,0.081
tkm,2009,Turkmenistan,4
tkm,2010,Turkmenistan,4
tls,2001,Timor-Leste,5.235
tls,2007,Timor-Leste,5.646
tls,2010,Timor-Leste,3.301
tls,2013,Timor-Leste,4.05
tls,2015,Timor-Leste,3.678
tls,2016,Timor-Leste,4.657
tls,2021,Timor-Leste,2.344
tls,2022,Timor-Leste,1.537
ton,1990,Tonga,4.16
ton,1993,Tonga,1.3
ton,2003,Tonga,5.18
ton,2006,Tonga,1.09
ton,2016,Tonga,1.054
ton,2018,Tonga,2.248
ton,2021,Tonga,2.111
ton,2023,Tonga,1.652
tto,1969,Trinidad and Tobago,13.17
tto,1970,Trinidad and Tobago,12.76
tto,1971,Trinidad and Tobago,13.03
tto,1973,Trinidad and Tobago,15.4
tto,1974,Trinidad and Tobago,15.24
tto,1975,Trinidad and Tobago,14.99
tto,1977,Trinidad and Tobago,8.98
tto,1978,Trinidad and Tobago,7.27
tto,1979,Trinidad and Tobago,6.75
tto,1980,Trinidad and Tobago,6.03
tto,1981,Trinidad and Tobago,6.31
tto,1982,Trinidad and Tobago,6.22
tto,1983,Trinidad and Tobago,6.61
tto,1984,Trinidad and Tobago,8.17
tto,1985,Trinidad and Tobago,9.31
tto,1986,Trinidad and Tobago,9.37
tto,1987,Trinidad and Tobago,22.11
tto,1988,Trinidad and Tobago,21.88
tto,1989,Trinidad and Tobago,21.95
tto,1990,Trinidad and Tobago,19.87
tto,1991,Trinidad and Tobago,18.52
tto,1992,Trinidad and Tobago,19.66
tto,1993,Trinidad and Tobago,19.81
tto,1994,Trinidad and Tobago,18.44
tto,1995,Trinidad and Tobago,17.22
tto,1996,Trinidad and Tobago,16.25
tto,1997,Trinidad and Tobago,15.01
tto,1998,Trinidad and Tobago,14.21
tto,1999,Trinidad and Tobago,13.12
tto,2000,Trinidad and Tobago,12.1
tto,2001,Trinidad and Tobago,10.88
tto,2002,Trinidad and Tobago,10.39
tto,2003,Trinidad and Tobago,10.48
tto,2004,Trinidad and Tobago,8.33
tto,2005,Trinidad and Tobago,7.95
tto,2006,Trinidad and Tobago,6.27
tto,2007,Trinidad and Tobago,5.54
tto,2008,Trinidad and Tobago,4.63
tto,2009,Trinidad and Tobago,5.28
tto,2010,Trinidad and Tobago,4.033
tto,2011,Trinidad and Tobago,3.425
tto,2012,Trinidad and Tobago,3.718
tto,2013,Trinidad and Tobago,2.683
tto,2014,Trinidad and Tobago,2.477
tto,2015,Trinidad and Tobago,2.428
tto,2016,Trinidad and Tobago,3.207
tto,2019,Trinidad and Tobago,3.523
tto,2020,Trinidad and Tobago,4.206
tto,2021,Trinidad and Tobago,4.446
tto,2022,Trinidad and Tobago,4.383
tto,2023,Trinidad and Tobago,3.361
tun,1989,Tunisia,16.13
tun,1997,Tunisia,15.94
tun,1999,Tunisia,15.21
tun,2000,Tunisia,14.94
tun,2001,Tunisia,14.4
tun,2002,Tunisia,14.55
tun,2003,Tunisia,14.51
tun,2004,Tunisia,14.23
tun,2005,Tunisia,12.872
tun,2006,Tunisia,12.51
tun,2007,Tunisia,12.365
tun,2008,Tunisia,12.444
tun,2009,Tunisia,13.29
tun,2010,Tunisia,13.049
tun,2011,Tunisia,18.334
tun,2012,Tunisia,17.63
tun,2013,Tunisia,15.934
tun,2014,Tunisia,14.259
tun,2015,Tunisia,15.159
tun,2016,Tunisia,15.557
tun,2017,Tunisia,15.33
tun,2018,Tunisia,15.459
tun,2019,Tunisia,17.153
tun,2022,Tunisia,15.3
tun,2023,Tunisia,15.106
tur,1982,Turkey,10.93
tur,1983,Turkey,12.06
tur,1984,Turkey,11.92
tur,1985,Turkey,11.21
tur,1988,Turkey,8.04
tur,1989,Turkey,8.26
tur,1990,Turkey,8.015
tur,1991,Turkey,8.21
tur,1992,Turkey,8.509
tur,1993,Turkey,8.962
tur,1994,Turkey,8.577
tur,1995,Turkey,7.644
tur,1996,Turkey,6.629
tur,1997,Turkey,6.841
tur,1998,Turkey,6.888
tur,1999,Turkey,7.687
tur,2000,Turkey,6.495
tur,2001,Turkey,8.381
tur,2002,Turkey,10.358
tur,2003,Turkey,10.542
tur,2004,Turkey,10.838
tur,2005,Turkey,10.636
tur,2006,Turkey,10.227
tur,2007,Turkey,10.285
tur,2008,Turkey,10.965
tur,2009,Turkey,14.026
tur,2010,Turkey,11.879
tur,2011,Turkey,9.789
tur,2012,Turkey,9.21
tur,2013,Turkey,9.713
tur,2014,Turkey,9.901
tur,2015,Turkey,10.304
tur,2016,Turkey,10.899
tur,2017,Turkey,10.919
tur,2018,Turkey,10.956
tur,2019,Turkey,13.73
tur,2020,Turkey,13.148
tur,2021,Turkey,11.969
tur,2022,Turkey,10.465
tur,2023,Turkey,9.388
tur,2024,Turkey,8.8
tuv,2002,Tuvalu,6.53
tuv,2010,Tuvalu,5.525
tuv,2016,Tuvalu,8.489
tuv,2017,Tuvalu,26.553
tuv,2022,Tuvalu,7.318
tza,1991,Tanzania,3.6
tza,2001,Tanzania,2.994
tza,2002,Tanzania,3.6
tza,2006,Tanzania,3.299
tza,2008,Tanzania,0.343
tza,2009,Tanzania,2.5
tza,2010,Tanzania,1.314
tza,2011,Tanzania,3.47
tza,2012,Tanzania,1.437
tza,2013,Tanzania,2.93
tza,2014,Tanzania,2.125
tza,2020,Tanzania,1.792
uga,2002,Uganda,3.5
uga,2003,Uganda,3.6
uga,2005,Uganda,1.9
uga,2009,Uganda,3.6
uga,2010,Uganda,1.401
uga,2011,Uganda,0.881
uga,2012,Uganda,3.551
uga,2013,Uganda,1.91
uga,2014,Uganda,1.566
uga,2017,Uganda,3.428
uga,2019,Uganda,2.563
uga,2021,Uganda,3.416
ukr,1995,Ukraine,5.62
ukr,1996,Ukraine,7.65
ukr,1997,Ukraine,8.93
ukr,1998,Ukraine,11.32
ukr,1999,Ukraine,11.864
ukr,2000,Ukraine,11.707
ukr,2001,Ukraine,11.061
ukr,2002,Ukraine,10.136
ukr,2003,Ukraine,9.057
ukr,2004,Ukraine,8.59
ukr,2005,Ukraine,7.18
ukr,2006,Ukraine,6.81
ukr,2007,Ukraine,6.351
ukr,2008,Ukraine,6.363
ukr,2009,Ukraine,8.84
ukr,2010,Ukraine,8.1
ukr,2011,Ukraine,7.851
ukr,2012,Ukraine,7.529
ukr,2013,Ukraine,7.17
ukr,2014,Ukraine,9.27
ukr,2015,Ukraine,9.14
ukr,2016,Ukraine,9.35
ukr,2017,Ukraine,9.5
ukr,2018,Ukraine,8.799
ukr,2019,Ukraine,8.194
ukr,2020,Ukraine,9.475
ukr,2021,Ukraine,9.834
ury,1970,Uruguay,7.5
ury,1971,Uruguay,7.6
ury,1972,Uruguay,7.7
ury,1973,Uruguay,8.9
ury,1974,Uruguay,8.1
ury,1980,Uruguay,7.3
ury,1981,Uruguay,6.6
ury,1982,Uruguay,11.7
ury,1984,Uruguay,9.94
ury,1986,Uruguay,10.7
ury,1987,Uruguay,9.1
ury,1990,Uruguay,8.53
ury,1991,Uruguay,8.95
ury,1992,Uruguay,8.96
ury,1993,Uruguay,8.35
ury,1994,Uruguay,9.04
ury,1995,Uruguay,10.02
ury,1996,Uruguay,11.93
ury,1997,Uruguay,11.44
ury,1998,Uruguay,9.362
ury,1999,Uruguay,10.466
ury,2000,Uruguay,12.627
ury,2001,Uruguay,15.052
ury,2002,Uruguay,16.648
ury,2003,Uruguay,16.661
ury,2004,Uruguay,12.98
ury,2005,Uruguay,12.009
ury,2006,Uruguay,10.844
ury,2007,Uruguay,9.403
ury,2008,Uruguay,8.025
ury,2009,Uruguay,7.74
ury,2010,Uruguay,7.158
ury,2011,Uruguay,6.307
ury,2012,Uruguay,6.451
ury,2013,Uruguay,6.444
ury,2014,Uruguay,6.547
ury,2015,Uruguay,7.488
ury,2016,Uruguay,7.841
ury,2017,Uruguay,7.89
ury,2018,Uruguay,8.336
ury,2019,Uruguay,8.836
ury,2020,Uruguay,10.413
ury,2021,Uruguay,9.328
ury,2022,Uruguay,7.877
ury,2023,Uruguay,8.355
ury,2024,Uruguay,8.209
usa,1947,USA,3.9
usa,1948,USA,3.8
usa,1949,USA,5.9
usa,1950,USA,5.3
usa,1951,USA,3.3
usa,1952,USA,3
usa,1953,USA,2.9
usa,1954,USA,5.5
usa,1955,USA,4.4
usa,1956,USA,4.1
usa,1957,USA,4.3
usa,1958,USA,6.8
usa,1959,USA,5.5
usa,1960,USA,5.5
usa,1961,USA,6.7
usa,1962,USA,5.5
usa,1963,USA,5.7
usa,1964,USA,5.2
usa,1965,USA,4.5
usa,1966,USA,3.8
usa,1967,USA,3.8
usa,1968,USA,3.6
usa,1969,USA,3.5
usa,1970,USA,4.9
usa,1971,USA,5.9
usa,1972,USA,5.6
usa,1973,USA,4.9
usa,1974,USA,5.6
usa,1975,USA,8.5
usa,1976,USA,7.7
usa,1977,USA,7.1
usa,1978,USA,6.1
usa,1979,USA,5.8
usa,1980,USA,7.1
usa,1981,USA,7.6
usa,1982,USA,9.7
usa,1983,USA,9.6
usa,1984,USA,7.5
usa,1985,USA,7.2
usa,1986,USA,7
usa,1987,USA,6.2
usa,1988,USA,5.5
usa,1989,USA,5.3
usa,1990,USA,5.6
usa,1991,USA,6.8
usa,1992,USA,7.5
usa,1993,USA,6.9
usa,1994,USA,6.119
usa,1995,USA,5.65
usa,1996,USA,5.451
usa,1997,USA,5
usa,1998,USA,4.511
usa,1999,USA,4.219
usa,2000,USA,3.992
usa,2001,USA,4.731
usa,2002,USA,5.783
usa,2003,USA,5.989
usa,2004,USA,5.529
usa,2005,USA,5.084
usa,2006,USA,4.623
usa,2007,USA,4.622
usa,2008,USA,5.784
usa,2009,USA,9.254
usa,2010,USA,9.633
usa,2011,USA,8.949
usa,2012,USA,8.069
usa,2013,USA,7.375
usa,2014,USA,6.168
usa,2015,USA,5.28
usa,2016,USA,4.869
usa,2017,USA,4.355
usa,2018,USA,3.896
usa,2019,USA,3.669
usa,2020,USA,8.055
usa,2021,USA,5.349
usa,2022,USA,3.65
usa,2023,USA,3.638
usa,2024,USA,4.022
uzb,1992,Uzbekistan,0.2
uzb,1993,Uzbekistan,0.4
uzb,1994,Uzbekistan,0.4
uzb,1995,Uzbekistan,0.4
uzb,2000,Uzbekistan,0.4
uzb,2001,Uzbekistan,0.4
uzb,2002,Uzbekistan,0.4
uzb,2003,Uzbekistan,0.3
uzb,2004,Uzbekistan,0.4
uzb,2005,Uzbekistan,0.3
uzb,2006,Uzbekistan,0.2
uzb,2007,Uzbekistan,4.99
uzb,2008,Uzbekistan,4.89
uzb,2009,Uzbekistan,5.04
uzb,2010,Uzbekistan,5.36
uzb,2011,Uzbekistan,4.96
uzb,2012,Uzbekistan,4.87
uzb,2013,Uzbekistan,4.86
uzb,2014,Uzbekistan,5.09
uzb,2015,Uzbekistan,5.15
uzb,2016,Uzbekistan,5.16
uzb,2017,Uzbekistan,5.83
uzb,2018,Uzbekistan,9.35
uzb,2019,Uzbekistan,8.98
uzb,2020,Uzbekistan,5.293
vct,1980,St. Vincent and the Grenadines,23.5
vct,1991,St. Vincent and the Grenadines,19.77
vct,2001,St. Vincent and the Grenadines,21.1
vct,2008,St. Vincent and the Grenadines,18.79
ven,1975,Venezuela,7.01
ven,1976,Venezuela,6.34
ven,1977,Venezuela,5.11
ven,1978,Venezuela,4.98
ven,1979,Venezuela,5.81
ven,1980,Venezuela,5.89
ven,1981,Venezuela,7
ven,1982,Venezuela,8.05
ven,1983,Venezuela,11.49
ven,1984,Venezuela,12.86
ven,1985,Venezuela,13.16
ven,1986,Venezuela,10.93
ven,1987,Venezuela,9.1
ven,1988,Venezuela,7.28
ven,1989,Venezuela,9.74
ven,1990,Venezuela,10.24
ven,1991,Venezuela,9.45
ven,1992,Venezuela,7.69
ven,1993,Venezuela,6.6
ven,1994,Venezuela,8.56
ven,1995,Venezuela,10.24
ven,1996,Venezuela,11.77
ven,1997,Venezuela,11.16
ven,1998,Venezuela,11.15
ven,1999,Venezuela,14.53
ven,2000,Venezuela,13.99
ven,2001,Venezuela,13.04
ven,2002,Venezuela,16.17
ven,2003,Venezuela,16.78
ven,2004,Venezuela,15.07
ven,2005,Venezuela,10.663
ven,2006,Venezuela,8.606
ven,2007,Venezuela,7.279
ven,2008,Venezuela,6.245
ven,2009,Venezuela,6.097
ven,2010,Venezuela,7.112
ven,2011,Venezuela,6.902
ven,2012,Venezuela,6.601
ven,2013,Venezuela,7.54
ven,2016,Venezuela,5.319
ven,2017,Venezuela,5.045
ven,2020,Venezuela,7.53
vnm,1996,Vietnam,1.93
vnm,1997,Vietnam,2.87
vnm,1998,Vietnam,2.29
vnm,1999,Vietnam,2.33
vnm,2000,Vietnam,2.26
vnm,2001,Vietnam,2.76
vnm,2002,Vietnam,2.12
vnm,2003,Vietnam,2.25
vnm,2004,Vietnam,2.14
vnm,2007,Vietnam,2.026
vnm,2009,Vietnam,1.737
vnm,2010,Vietnam,1.114
vnm,2011,Vietnam,0.999
vnm,2012,Vietnam,1.027
vnm,2013,Vietnam,1.316
vnm,2014,Vietnam,1.256
vnm,2015,Vietnam,1.848
vnm,2016,Vietnam,1.848
vnm,2017,Vietnam,1.874
vnm,2018,Vietnam,1.161
vnm,2019,Vietnam,1.681
vnm,2020,Vietnam,2.103
vnm,2021,Vietnam,2.383
vnm,2022,Vietnam,1.57
vnm,2023,Vietnam,1.645
vut,2006,Vanuatu,8.006
vut,2009,Vanuatu,4.565
vut,2010,Vanuatu,1.848
vut,2019,Vanuatu,5.444
vut,2020,Vanuatu,4.046
wsm,1991,Samoa,2.1
wsm,2001,Samoa,4.96
wsm,2006,Samoa,1.29
wsm,2011,Samoa,5.68
wsm,2012,Samoa,8.752
wsm,2014,Samoa,8.72
wsm,2017,Samoa,9.4
wsm,2022,Samoa,5.048
yem,1994,Yemen,8.34
yem,1999,Yemen,11.46
yem,2004,Yemen,16.23
yem,2005,Yemen,16.05
yem,2006,Yemen,15.7
yem,2007,Yemen,15.33
yem,2008,Yemen,14.97
yem,2009,Yemen,14.63
yem,2010,Yemen,17.82
yem,2014,Yemen,13.467
zaf,1998,South Africa,25
zaf,1999,South Africa,25.37
zaf,2000,South Africa,29.88
zaf,2001,South Africa,25.371
zaf,2002,South Africa,27.18
zaf,2003,South Africa,27.116
zaf,2004,South Africa,24.673
zaf,2005,South Africa,23.84
zaf,2006,South Africa,22.616
zaf,2007,South Africa,22.326
zaf,2008,South Africa,22.407
zaf,2009,South Africa,23.523
zaf,2010,South Africa,24.683
zaf,2011,South Africa,24.639
zaf,2012,South Africa,24.727
zaf,2013,South Africa,24.561
zaf,2014,South Africa,24.89
zaf,2015,South Africa,25.149
zaf,2016,South Africa,26.536
zaf,2017,South Africa,27.035
zaf,2018,South Africa,26.906
zaf,2019,South Africa,28.468
zaf,2020,South Africa,29.217
zaf,2021,South Africa,34.007
zaf,2022,South Africa,33.268
zaf,2023,South Africa,32.098
zaf,2024,South Africa,32.279
zmb,1986,Zambia,13
zmb,1990,Zambia,15
zmb,1991,Zambia,18.9
zmb,1993,Zambia,19.7
zmb,1996,Zambia,15.3
zmb,1998,Zambia,12
zmb,2000,Zambia,12.93
zmb,2005,Zambia,15.9
zmb,2008,Zambia,7.93
zmb,2010,Zambia,13.19
zmb,2012,Zambia,7.85
zmb,2015,Zambia,11.888
zmb,2017,Zambia,4.529
zmb,2018,Zambia,5.032
zmb,2019,Zambia,5.538
zmb,2020,Zambia,6.032
zmb,2021,Zambia,5.197
zmb,2022,Zambia,5.993
zmb,2023,Zambia,5.861
zwe,1982,Zimbabwe,10.8
zwe,1987,Zimbabwe,7.18
zwe,1994,Zimbabwe,4.96
zwe,1997,Zimbabwe,6.93
zwe,1999,Zimbabwe,6
zwe,2004,Zimbabwe,4.39
zwe,2011,Zimbabwe,5.368
zwe,2014,Zimbabwe,4.774
zwe,2019,Zimbabwe,7.373
zwe,2021,Zimbabwe,9.54
zwe,2022,Zimbabwe,10.087
zwe,2023,Zimbabwe,9.348
